Origem;Origem_Descr;Destino;Destino_Descr;Carga Geral 2015 Otimista;Carga Geral 2015 Médio;Carga Geral 2015 Pessimista;Carga Geral 2020 Otimista;Carga Geral 2020 Médio;Carga Geral 2020 Pessimista;Carga Geral 2025 Otimista;Carga Geral 2025 Médio;Carga Geral 2025 Pessimista;Carga Geral 2030 Otimista;Carga Geral 2030 Médio;Carga Geral 2030 Pessimista;Carga Geral 2035 Otimista;Carga Geral 2035 Médio;Carga Geral 2035 Pessimista
156;ALMENARA;188;MANTENA;13.10;12.96;12.56;14.72;14.10;12.58;16.45;15.26;12.67;18.38;16.38;12.71;20.41;17.53;12.69
156;ALMENARA;189;MONTES CLAROS;410.56;409.68;404.76;432.28;427.90;406.71;455.25;445.53;408.67;479.71;462.58;410.56;505.96;479.25;410.76
156;ALMENARA;190;MURIAÉ;69.22;68.32;65.81;78.44;74.74;65.27;88.36;81.11;64.94;99.10;87.41;64.69;110.73;93.74;64.40
156;ALMENARA;191;NANUQUE;83.71;82.63;79.39;96.48;92.06;79.91;110.29;101.44;80.43;125.33;110.87;80.91;141.77;120.45;80.70
156;ALMENARA;192;OLIVEIRA;34.89;34.37;33.06;39.68;37.63;32.81;44.92;40.91;32.67;50.59;44.11;32.60;56.73;47.33;32.56
156;ALMENARA;193;OURO PRETO;44.34;43.71;42.18;52.19;49.51;43.78;60.68;55.30;45.33;69.78;60.97;46.89;79.56;66.58;48.34
156;ALMENARA;194;PARÁ DE MINAS;82.86;81.41;77.94;96.71;90.87;78.00;111.77;100.34;78.21;128.13;109.73;78.50;145.95;119.26;78.77
156;ALMENARA;195;PARACATU;100.51;99.24;95.94;111.54;106.43;94.24;123.52;113.61;92.91;136.60;120.65;91.91;150.79;127.76;90.98
156;ALMENARA;196;PASSOS;90.63;89.40;85.70;103.40;98.37;84.48;117.19;107.24;83.59;132.18;116.11;82.88;148.48;125.06;82.30
156;ALMENARA;197;PATOS DE MINAS;112.08;110.67;106.43;126.28;120.45;104.68;141.63;130.23;103.29;158.35;139.95;102.17;176.58;149.73;101.15
156;ALMENARA;198;PATROCÍNIO;103.02;101.51;98.00;115.30;109.27;96.13;128.59;117.10;94.72;143.14;124.74;93.66;158.97;132.49;92.72
156;ALMENARA;199;PEÇANHA;13.91;13.73;13.25;15.64;14.95;13.10;17.59;16.18;13.00;19.62;17.44;12.92;21.91;18.67;12.83
156;ALMENARA;200;PEDRA AZUL;34.95;34.56;33.33;39.81;38.19;33.58;45.11;41.78;33.83;50.82;45.42;34.10;57.07;49.09;34.22
156;ALMENARA;201;PIRAPORA;43.13;42.51;41.16;49.20;46.66;41.74;55.78;50.80;42.38;62.84;54.80;43.09;70.48;58.85;43.73
156;ALMENARA;202;PIŒÍ;32.21;31.77;30.67;35.74;33.99;29.90;39.52;36.28;29.30;43.71;38.46;28.80;48.26;40.70;28.35
156;ALMENARA;203;POÇOS DE CALDAS;96.73;95.32;91.48;111.52;105.66;91.39;127.49;116.02;91.54;144.85;126.24;91.89;163.66;136.54;92.33
156;ALMENARA;204;PONTE NOVA;104.58;103.13;98.70;120.24;114.20;97.75;137.18;125.26;96.98;155.56;136.29;96.44;175.52;147.40;95.73
156;ALMENARA;205;POUSO ALEGRE;120.16;118.27;113.30;139.66;131.85;113.36;160.75;145.45;113.72;183.68;158.89;114.26;208.60;172.51;114.84
156;ALMENARA;206;SALINAS;59.87;59.08;57.11;67.97;64.71;57.34;76.77;70.34;57.67;86.33;75.90;58.13;96.69;81.51;58.37
156;ALMENARA;207;SANTA RITA DO SAPUCAÍ;39.25;38.71;37.26;44.15;42.03;36.59;49.45;45.33;36.13;55.22;48.57;35.78;61.45;51.83;35.47
156;ALMENARA;208;SÃO JOÃO DEL REI;49.65;48.91;46.95;57.59;54.43;47.18;66.10;59.87;47.47;75.34;65.29;47.85;85.35;70.73;48.22
156;ALMENARA;209;SÃO LOURENÇO;50.26;49.42;47.53;58.02;54.64;47.60;66.45;59.83;47.80;75.61;64.96;48.10;85.54;70.15;48.43
156;ALMENARA;210;SÃO SEBASTIÃO DO PARAÍSO;84.64;83.50;80.22;95.63;90.98;78.87;107.51;98.45;77.79;120.47;105.89;76.96;134.57;113.41;76.25
156;ALMENARA;211;SETE LAGOAS;135.02;133.11;127.57;157.24;149.25;128.61;181.27;165.32;129.79;207.23;181.29;131.08;235.43;197.28;132.20
156;ALMENARA;212;TEÓFILO OTONI;77.77;76.82;74.03;89.50;85.50;75.07;102.15;94.16;76.13;115.84;102.75;77.23;130.66;111.35;78.00
156;ALMENARA;213;TRÊS MARIAS;25.88;25.52;24.59;29.47;28.14;24.61;33.33;30.73;24.65;37.59;33.29;24.73;42.20;35.88;24.80
156;ALMENARA;214;UBÁ;134.05;131.83;126.26;156.91;147.75;127.15;181.56;163.64;128.30;208.19;179.34;129.56;237.01;195.04;130.70
156;ALMENARA;215;UBERABA;205.13;202.12;193.94;234.70;222.53;191.90;266.77;242.99;190.51;301.61;263.22;189.62;339.49;283.73;188.87
156;ALMENARA;216;UBERLÂNDIA;541.32;536.05;518.73;603.42;581.44;515.14;670.33;626.49;512.52;742.82;671.09;510.80;821.59;716.01;508.97
156;ALMENARA;217;UNAÍ;86.24;85.14;82.57;94.07;89.71;80.08;102.57;94.28;78.08;111.89;98.68;76.46;122.07;103.17;74.95
156;ALMENARA;218;VARGINHA;137.33;135.42;130.43;154.98;147.15;128.57;174.02;158.84;127.26;194.79;170.39;126.30;217.30;182.02;125.51
156;ALMENARA;219;VIÇOSA;47.12;46.52;44.77;53.81;51.23;44.81;60.99;55.88;45.00;68.82;60.49;45.21;77.25;65.08;45.35
157;ANDRELÂNDIA;154;AIMORÉS;58.60;57.63;55.49;69.78;65.62;57.94;81.84;73.56;60.37;94.82;81.30;62.69;108.78;88.96;64.79
157;ANDRELÂNDIA;155;ALFENAS;199.63;195.91;188.39;235.08;219.90;193.07;273.23;243.61;198.11;314.41;266.81;203.12;358.85;289.90;208.08
157;ANDRELÂNDIA;156;ALMENARA;25.71;25.40;24.57;30.94;29.43;26.46;36.57;33.41;28.22;42.55;37.34;29.92;48.99;41.14;31.50
157;ANDRELÂNDIA;157;ANDRELÂNDIA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
157;ANDRELÂNDIA;158;ARAÇUAÍ;15.39;15.12;14.64;18.36;17.38;15.55;21.58;19.60;16.47;25.07;21.80;17.32;28.78;23.96;18.11
157;ANDRELÂNDIA;159;ARAXÁ;231.88;227.62;220.15;271.71;254.33;227.69;314.34;280.68;235.70;360.24;306.39;243.55;409.54;331.66;251.19
157;ANDRELÂNDIA;160;BARBACENA;304.29;298.42;286.21;365.22;340.80;296.73;431.32;383.06;307.45;502.90;424.72;317.73;580.59;466.33;327.51
157;ANDRELÂNDIA;161;BELO HORIZONTE;7205.99;7116.24;6921.15;8388.65;8003.18;7286.69;9665.35;8881.02;7648.88;11028.15;9764.66;7986.91;12493.93;10618.39;8302.18
157;ANDRELÂNDIA;162;BOCAIÚVA;23.18;22.91;22.22;27.14;25.94;23.49;31.40;28.95;24.75;35.99;32.00;25.96;40.91;34.93;27.12
157;ANDRELÂNDIA;163;BOM DESPACHO;165.05;162.12;155.25;197.84;185.47;160.61;233.46;208.70;165.93;272.21;231.78;171.05;314.45;254.93;175.87
157;ANDRELÂNDIA;164;CAMPO BELO;104.54;102.52;98.50;123.96;115.79;101.38;144.91;128.90;104.37;167.61;141.79;107.34;192.15;154.63;110.21
157;ANDRELÂNDIA;165;CAPELINHA;30.82;30.30;29.34;36.76;34.60;31.11;43.17;38.85;32.87;50.05;43.07;34.56;57.42;47.18;36.11
157;ANDRELÂNDIA;166;CARATINGA;84.46;82.98;79.95;100.32;94.28;83.25;117.41;105.39;86.56;135.77;116.31;89.73;155.60;127.11;92.66
157;ANDRELÂNDIA;167;CATAGUASES;217.14;211.67;204.45;262.47;240.64;214.93;311.17;269.51;225.82;363.77;297.27;236.34;420.25;324.91;246.40
157;ANDRELÂNDIA;168;CONCEIÇÃO DO MATO DENTRO;21.00;20.68;20.04;25.13;23.78;21.49;29.59;26.85;22.93;34.39;29.90;24.30;39.52;32.83;25.54
157;ANDRELÂNDIA;169;CONSELHEIRO LAFAIETE;225.63;223.07;216.78;264.40;252.96;230.34;306.27;282.49;243.92;350.69;312.16;256.63;398.30;340.41;268.72
157;ANDRELÂNDIA;170;CURVELO;50.90;49.96;48.26;61.14;57.30;51.17;72.14;64.52;53.99;84.04;71.67;56.67;96.83;78.68;59.21
157;ANDRELÂNDIA;171;DIAMANTINA;16.09;15.82;15.33;19.25;18.19;16.28;22.68;20.52;17.26;26.33;22.80;18.13;30.28;25.02;19.00
157;ANDRELÂNDIA;172;DIVINÓPOLIS;477.47;468.31;452.34;568.76;531.09;473.91;667.48;593.36;496.05;773.85;655.04;517.19;888.71;715.64;537.48
157;ANDRELÂNDIA;173;FORMIGA;118.68;116.69;112.80;141.96;133.40;119.49;167.05;149.96;126.14;193.94;166.28;132.47;222.85;182.16;138.58
157;ANDRELÂNDIA;174;FRUTAL;212.80;209.00;200.25;252.04;236.34;204.68;294.53;263.59;209.41;340.82;290.42;214.06;391.22;317.48;218.65
157;ANDRELÂNDIA;175;GOVERNADOR VALADARES;165.01;162.37;156.39;198.63;187.23;165.57;235.02;211.86;174.52;274.18;236.30;182.89;316.52;260.35;190.66
157;ANDRELÂNDIA;176;GRÃO MOGOL;7.35;7.16;6.96;8.85;8.24;7.43;10.42;9.28;7.93;12.21;10.28;8.35;14.06;11.28;8.83
157;ANDRELÂNDIA;177;GUANHÃES;27.66;27.18;26.25;33.37;31.30;27.79;39.50;35.37;29.30;46.06;39.37;30.80;53.25;43.40;32.13
157;ANDRELÂNDIA;178;IPATINGA;460.17;453.75;442.14;538.83;511.40;469.91;623.56;568.17;498.36;713.10;625.22;525.13;808.05;678.30;550.67
157;ANDRELÂNDIA;179;ITABIRA;261.95;258.13;250.32;313.12;296.53;268.22;368.38;334.45;285.73;427.31;372.32;302.09;490.51;408.81;317.54
157;ANDRELÂNDIA;180;ITAGUARA;76.88;76.03;74.07;90.09;86.31;79.18;104.33;96.44;84.21;119.45;106.72;88.90;135.59;116.44;93.26
157;ANDRELÂNDIA;181;ITAJUBÁ;175.66;172.99;167.13;206.54;195.19;174.23;239.88;217.11;181.56;275.59;239.00;188.62;314.03;260.23;195.39
157;ANDRELÂNDIA;182;ITUIUTABA;139.26;136.83;130.97;166.03;155.92;134.65;195.12;174.94;138.33;226.85;193.81;141.90;261.45;212.82;145.28
157;ANDRELÂNDIA;183;JANAÚBA;54.70;53.81;51.90;65.02;61.10;54.41;76.09;68.32;56.90;88.03;75.42;59.25;100.90;82.44;61.47
157;ANDRELÂNDIA;184;JANUÁRIA;37.57;37.03;35.74;44.79;42.36;37.82;52.52;47.70;39.81;60.89;52.93;41.72;69.88;58.15;43.51
157;ANDRELÂNDIA;185;JUIZ DE FORA;1288.94;1275.98;1248.72;1440.14;1385.74;1287.67;1599.24;1491.75;1328.23;1764.45;1594.67;1366.61;1938.50;1690.47;1402.91
157;ANDRELÂNDIA;186;LAVRAS;186.84;183.78;176.95;221.33;208.41;183.93;258.61;232.86;191.01;298.69;257.01;197.82;342.01;280.81;204.38
157;ANDRELÂNDIA;187;MANHUAÇU;162.02;159.01;153.74;189.16;176.87;158.18;218.01;194.42;163.02;248.70;211.22;167.75;281.30;227.50;172.22
157;ANDRELÂNDIA;188;MANTENA;12.00;11.80;11.40;14.29;13.44;12.04;16.76;15.06;12.69;19.40;16.68;13.27;22.26;18.25;13.83
157;ANDRELÂNDIA;189;MONTES CLAROS;386.74;385.22;379.86;412.36;405.32;386.65;438.71;423.95;394.54;465.73;442.47;402.02;493.83;458.86;408.73
157;ANDRELÂNDIA;190;MURIAÉ;145.41;142.77;137.50;172.67;161.83;142.83;202.12;180.65;148.25;233.69;199.13;153.44;267.68;217.30;158.32
157;ANDRELÂNDIA;191;NANUQUE;49.30;48.51;46.68;59.60;56.17;49.67;70.81;63.73;52.50;82.90;71.25;55.14;96.00;78.64;57.52
157;ANDRELÂNDIA;192;OLIVEIRA;118.22;116.15;111.91;139.68;131.08;116.00;162.83;145.91;120.18;187.79;160.46;124.25;214.73;174.90;128.13
157;ANDRELÂNDIA;193;OURO PRETO;164.39;162.02;157.29;195.21;184.97;167.94;228.43;207.71;178.49;263.84;230.47;188.33;301.84;252.31;197.66
157;ANDRELÂNDIA;194;PARÁ DE MINAS;186.88;183.16;176.12;223.80;208.50;183.18;263.86;233.67;190.35;307.30;258.63;197.24;354.51;283.44;203.74
157;ANDRELÂNDIA;195;PARACATU;136.87;134.63;130.16;160.65;151.41;135.36;186.15;167.88;140.69;213.65;184.12;145.80;243.24;200.07;150.68
157;ANDRELÂNDIA;196;PASSOS;199.73;196.31;188.50;237.57;223.10;195.06;278.46;249.66;201.71;322.82;276.01;208.19;370.91;302.17;214.46
157;ANDRELÂNDIA;197;PATOS DE MINAS;166.51;163.72;157.56;197.12;185.43;163.33;230.09;206.88;169.16;265.77;228.10;174.71;304.38;249.18;180.03
157;ANDRELÂNDIA;198;PATROCÍNIO;156.04;153.05;147.59;183.83;171.74;152.16;213.61;190.22;157.02;245.83;208.19;161.75;280.52;226.13;166.38
157;ANDRELÂNDIA;199;PEÇANHA;14.25;14.06;13.56;17.01;16.09;14.23;20.00;18.09;14.89;23.15;20.06;15.53;26.62;22.05;16.11
157;ANDRELÂNDIA;200;PEDRA AZUL;10.05;9.88;9.57;12.09;11.46;10.24;14.31;13.00;10.94;16.65;14.56;11.53;19.21;16.03;12.11
157;ANDRELÂNDIA;201;PIRAPORA;79.08;77.94;75.80;91.93;87.12;79.52;105.74;96.11;83.44;120.49;105.14;87.12;136.33;113.82;90.65
157;ANDRELÂNDIA;202;PIŒÍ;71.40;70.13;67.55;83.75;78.58;69.34;97.06;86.95;71.27;111.35;95.03;73.16;126.78;103.09;75.01
157;ANDRELÂNDIA;203;POÇOS DE CALDAS;281.18;276.09;265.85;334.99;313.78;277.19;393.05;351.10;288.72;455.83;387.96;299.91;523.65;424.37;310.71
157;ANDRELÂNDIA;204;PONTE NOVA;197.14;193.65;185.63;236.20;221.50;192.61;278.58;249.14;199.48;324.48;276.53;206.09;374.32;303.75;212.21
157;ANDRELÂNDIA;205;POUSO ALEGRE;404.10;396.54;381.50;482.91;451.40;397.31;568.07;505.96;413.46;660.23;559.83;429.04;759.91;613.26;444.03
157;ANDRELÂNDIA;206;SALINAS;31.84;31.36;30.30;38.09;35.88;32.19;44.79;40.33;34.02;51.98;44.77;35.78;59.68;49.05;37.42
157;ANDRELÂNDIA;207;SANTA RITA DO SAPUCAÍ;139.28;137.02;132.03;162.89;153.47;135.71;188.29;169.68;139.70;215.52;185.69;143.62;244.84;201.35;147.48
157;ANDRELÂNDIA;208;SÃO JOÃO DEL REI;249.41;244.69;235.31;298.31;278.77;245.03;351.10;312.62;254.91;408.19;345.93;264.44;469.89;379.01;273.54
157;ANDRELÂNDIA;209;SÃO LOURENÇO;235.47;230.57;221.87;282.09;262.07;230.88;332.27;293.45;240.23;386.61;323.92;249.28;445.34;354.49;258.11
157;ANDRELÂNDIA;210;SÃO SEBASTIÃO DO PARAÍSO;188.42;185.09;178.09;222.12;208.39;183.29;258.46;231.40;188.85;297.77;254.14;194.25;340.28;276.71;199.55
157;ANDRELÂNDIA;211;SETE LAGOAS;342.34;336.98;326.04;405.76;383.08;343.46;474.41;428.62;360.80;548.09;474.66;377.00;627.73;519.29;392.18
157;ANDRELÂNDIA;212;TEÓFILO OTONI;60.74;59.85;57.88;73.22;69.36;62.13;86.68;78.66;66.27;101.11;87.88;70.13;116.63;96.92;73.70
157;ANDRELÂNDIA;213;TRÊS MARIAS;42.59;41.95;40.49;50.63;47.89;42.74;59.31;53.76;44.92;68.70;59.64;46.99;78.81;65.35;48.93
157;ANDRELÂNDIA;214;UBÁ;360.42;353.36;339.58;433.34;404.12;354.61;512.10;454.50;369.79;597.04;504.00;384.33;688.56;552.72;398.22
157;ANDRELÂNDIA;215;UBERABA;355.17;348.82;335.61;422.89;396.45;348.65;496.11;443.76;362.07;575.57;490.55;374.88;661.64;537.13;387.26
157;ANDRELÂNDIA;216;UBERLÂNDIA;889.52;879.03;853.13;1017.07;972.23;878.84;1154.15;1063.77;905.65;1301.84;1154.69;931.28;1461.33;1243.75;955.68
157;ANDRELÂNDIA;217;UNAÍ;89.48;87.86;84.94;104.04;97.62;87.18;119.62;107.16;89.59;136.31;116.44;91.95;154.28;125.58;94.28
157;ANDRELÂNDIA;218;VARGINHA;515.80;506.25;487.39;607.11;568.01;500.58;705.27;629.06;514.80;811.10;688.81;528.82;925.21;748.05;542.55
157;ANDRELÂNDIA;219;VIÇOSA;111.99;110.10;106.12;133.74;125.72;111.54;157.18;141.19;116.87;182.37;156.35;121.94;209.43;171.26;126.76
158;ARAÇUAÍ;154;AIMORÉS;38.63;37.98;36.63;44.88;42.30;37.44;51.65;46.56;38.31;58.87;50.71;39.17;66.64;54.80;39.87
158;ARAÇUAÍ;155;ALFENAS;49.49;48.64;46.87;57.23;53.79;47.56;65.64;58.87;48.37;74.68;63.84;49.26;84.46;68.78;50.15
158;ARAÇUAÍ;156;ALMENARA;30.03;29.57;28.64;35.18;33.25;29.86;40.70;36.92;31.13;46.64;40.45;32.38;52.98;43.90;33.50
158;ARAÇUAÍ;157;ANDRELÂNDIA;10.84;10.67;10.22;12.75;12.02;10.45;14.77;13.35;10.72;17.01;14.64;10.96;19.42;15.97;11.21
158;ARAÇUAÍ;158;ARAÇUAÍ;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
158;ARAÇUAÍ;159;ARAXÁ;97.15;95.30;92.31;112.64;105.31;94.70;129.33;115.17;97.44;147.36;124.66;100.18;166.76;134.13;102.96
158;ARAÇUAÍ;160;BARBACENA;55.76;54.72;52.62;66.33;62.01;54.55;77.71;69.19;56.51;89.92;76.23;58.44;103.09;83.23;60.26
158;ARAÇUAÍ;161;BELO HORIZONTE;2666.78;2632.61;2566.31;3107.02;2960.16;2719.22;3579.49;3281.22;2869.84;4082.19;3596.58;3013.88;4619.66;3901.44;3150.23
158;ARAÇUAÍ;162;BOCAIÚVA;18.15;17.90;17.34;21.43;20.33;18.36;24.98;22.70;19.33;28.74;25.07;20.27;32.79;27.39;21.18
158;ARAÇUAÍ;163;BOM DESPACHO;60.83;59.85;57.34;71.64;67.45;58.46;83.29;74.97;59.68;95.90;82.44;60.89;109.63;89.88;62.03
158;ARAÇUAÍ;164;CAMPO BELO;25.17;24.73;23.78;29.38;27.58;24.34;33.97;30.42;24.96;38.90;33.16;25.56;44.23;35.91;26.17
158;ARAÇUAÍ;165;CAPELINHA;43.01;42.24;40.89;50.63;47.45;42.63;58.81;52.62;44.46;67.62;57.63;46.18;77.06;62.57;47.85
158;ARAÇUAÍ;166;CARATINGA;45.96;45.17;43.59;53.56;50.42;44.67;61.76;55.59;45.83;70.54;60.62;46.99;80.01;65.60;48.01
158;ARAÇUAÍ;167;CATAGUASES;61.82;60.22;58.25;74.57;68.24;61.14;88.24;76.21;64.19;103.02;83.83;67.12;118.85;91.48;70.00
158;ARAÇUAÍ;168;CONCEIÇÃO DO MATO DENTRO;12.02;11.80;11.44;14.39;13.48;12.23;16.97;15.14;13.04;19.73;16.78;13.81;22.64;18.36;14.52
158;ARAÇUAÍ;169;CONSELHEIRO LAFAIETE;55.63;54.76;53.31;66.62;62.98;57.73;78.44;71.02;62.11;90.85;78.87;66.33;104.14;86.37;70.40
158;ARAÇUAÍ;170;CURVELO;25.81;25.36;24.48;30.65;28.74;25.67;35.86;32.08;26.87;41.45;35.32;28.03;47.51;38.56;29.14
158;ARAÇUAÍ;171;DIAMANTINA;11.01;10.84;10.45;12.98;12.27;11.01;15.10;13.69;11.55;17.40;15.10;12.04;19.85;16.47;12.50
158;ARAÇUAÍ;172;DIVINÓPOLIS;145.41;142.48;137.79;174.25;162.23;145.45;205.26;181.69;153.22;238.61;200.71;160.78;274.51;219.44;168.06
158;ARAÇUAÍ;173;FORMIGA;38.15;37.44;36.34;45.85;42.88;38.79;54.10;48.20;41.26;62.94;53.35;43.69;72.37;58.37;46.06
158;ARAÇUAÍ;174;FRUTAL;89.63;88.17;84.58;103.40;97.52;84.50;118.31;106.84;84.75;134.48;115.98;85.12;152.14;125.24;85.60
158;ARAÇUAÍ;175;GOVERNADOR VALADARES;122.56;120.51;116.04;145.64;137.06;120.84;170.45;153.44;125.68;197.22;169.62;130.33;226.02;185.57;134.51
158;ARAÇUAÍ;176;GRÃO MOGOL;12.79;12.48;12.11;15.20;14.02;12.67;17.80;15.53;13.29;20.66;16.99;13.87;23.69;18.46;14.47
158;ARAÇUAÍ;177;GUANHÃES;18.54;18.21;17.55;21.95;20.54;18.21;25.61;22.84;18.88;29.59;25.13;19.54;33.89;27.39;20.12
158;ARAÇUAÍ;178;IPATINGA;235.72;231.07;224.94;285.60;266.10;244.55;339.01;300.37;264.03;395.48;333.78;282.63;455.27;365.37;300.62
158;ARAÇUAÍ;179;ITABIRA;120.22;118.08;114.53;145.10;136.15;123.37;171.89;153.86;132.05;200.40;171.22;140.38;230.82;188.00;148.32
158;ARAÇUAÍ;180;ITAGUARA;19.06;18.81;18.30;22.70;21.45;19.65;26.54;24.07;20.97;30.67;26.66;22.26;35.07;29.14;23.51
158;ARAÇUAÍ;181;ITAJUBÁ;33.06;32.52;31.40;39.02;36.76;32.77;45.42;40.91;34.20;52.31;44.98;35.61;59.66;48.95;36.99
158;ARAÇUAÍ;182;ITUIUTABA;64.38;63.32;60.66;74.99;70.83;61.12;86.45;78.27;61.68;98.93;85.60;62.32;112.47;92.99;62.96
158;ARAÇUAÍ;183;JANAÚBA;68.26;67.10;64.83;79.10;74.37;66.31;90.81;81.61;67.89;103.44;88.61;69.48;117.10;95.65;70.94
158;ARAÇUAÍ;184;JANUÁRIA;32.40;31.92;30.84;37.53;35.49;31.65;43.05;39.06;32.54;49.07;42.51;33.39;55.49;45.94;34.18
158;ARAÇUAÍ;185;JUIZ DE FORA;260.00;257.19;252.23;291.46;279.89;262.16;324.62;301.68;272.29;359.05;322.48;281.99;395.11;341.80;291.29
158;ARAÇUAÍ;186;LAVRAS;34.45;33.91;32.71;40.70;38.25;34.10;47.41;42.59;35.51;54.57;46.81;36.96;62.26;50.92;38.31
158;ARAÇUAÍ;187;MANHUAÇU;84.42;82.86;80.37;97.06;90.83;81.99;110.60;98.64;83.90;125.04;106.16;85.83;140.44;113.43;87.66
158;ARAÇUAÍ;188;MANTENA;9.01;8.89;8.62;10.49;9.91;8.89;12.02;10.90;9.22;13.73;11.88;9.49;15.49;12.83;9.72
158;ARAÇUAÍ;189;MONTES CLAROS;375.63;373.72;368.67;403.81;395.42;377.23;432.98;415.83;385.97;463.34;435.31;394.32;495.32;453.71;401.48
158;ARAÇUAÍ;190;MURIAÉ;49.94;49.11;47.39;58.46;54.95;48.84;67.64;60.74;50.34;77.44;66.37;51.85;87.97;71.87;53.29
158;ARAÇUAÍ;191;NANUQUE;44.98;44.30;42.61;53.06;50.15;44.17;61.82;56.01;45.71;71.23;61.76;47.16;81.45;67.49;48.28
158;ARAÇUAÍ;192;OLIVEIRA;27.43;26.96;26.00;32.17;30.17;26.85;37.23;33.33;27.72;42.70;36.42;28.64;48.57;39.48;29.49
158;ARAÇUAÍ;193;OURO PRETO;50.28;49.34;47.95;60.64;56.86;51.73;71.79;64.21;55.51;83.67;71.44;59.06;96.36;78.39;62.55
158;ARAÇUAÍ;194;PARÁ DE MINAS;65.87;64.54;62.09;78.39;73.02;64.27;91.91;81.40;66.49;106.55;89.65;68.65;122.42;97.85;70.75
158;ARAÇUAÍ;195;PARACATU;76.52;75.24;72.85;88.17;83.02;74.43;100.72;90.65;76.21;114.28;98.06;78.04;128.88;105.43;79.83
158;ARAÇUAÍ;196;PASSOS;65.85;64.75;62.28;77.38;72.79;64.00;89.77;80.68;65.81;103.17;88.45;67.60;117.64;96.19;69.42
158;ARAÇUAÍ;197;PATOS DE MINAS;82.13;80.80;77.87;95.46;89.96;79.52;109.83;99.02;81.30;125.31;107.88;83.11;142.06;116.73;84.87
158;ARAÇUAÍ;198;PATROCÍNIO;74.82;73.43;70.96;86.53;80.95;72.08;99.12;88.42;73.49;112.78;95.63;74.95;127.55;102.86;76.42
158;ARAÇUAÍ;199;PEÇANHA;11.30;11.13;10.72;13.06;12.31;10.88;14.93;13.56;11.11;17.01;14.77;11.32;19.23;15.95;11.50
158;ARAÇUAÍ;200;PEDRA AZUL;13.50;13.29;12.83;15.82;15.04;13.35;18.38;16.70;13.87;21.08;18.38;14.35;23.99;20.02;14.83
158;ARAÇUAÍ;201;PIRAPORA;46.77;45.91;44.69;55.03;51.67;47.18;63.86;57.27;49.76;73.37;62.74;52.23;83.56;68.03;54.62
158;ARAÇUAÍ;202;PIŒÍ;22.16;21.80;21.04;25.40;23.90;21.20;28.91;25.98;21.47;32.69;27.99;21.76;36.76;30.01;22.05
158;ARAÇUAÍ;203;POÇOS DE CALDAS;75.69;74.32;71.64;89.63;84.02;74.53;104.68;93.62;77.50;120.82;102.94;80.43;138.24;112.16;83.34
158;ARAÇUAÍ;204;PONTE NOVA;75.88;74.57;71.62;89.61;84.23;73.68;104.39;93.76;75.78;120.32;103.13;77.87;137.50;112.37;79.83
158;ARAÇUAÍ;205;POUSO ALEGRE;91.12;89.44;86.08;108.21;101.24;89.23;126.63;112.93;92.58;146.49;124.35;95.86;167.86;135.73;99.06
158;ARAÇUAÍ;206;SALINAS;62.15;61.03;59.06;72.72;68.24;61.20;84.06;75.40;63.40;96.34;82.34;65.56;109.52;89.25;67.57
158;ARAÇUAÍ;207;SANTA RITA DO SAPUCAÍ;29.26;28.78;27.76;33.91;31.94;28.39;38.92;35.14;29.05;44.32;38.21;29.78;50.11;41.22;30.51
158;ARAÇUAÍ;208;SÃO JOÃO DEL REI;40.58;39.81;38.40;48.22;45.10;40.10;56.46;50.38;41.80;65.29;55.47;43.49;74.76;60.49;45.13
158;ARAÇUAÍ;209;SÃO LOURENÇO;37.36;36.67;35.32;44.25;41.24;36.61;51.69;45.77;37.94;59.70;50.17;39.23;68.32;54.60;40.56
158;ARAÇUAÍ;210;SÃO SEBASTIÃO DO PARAÍSO;60.43;59.41;57.23;70.25;66.12;58.29;80.78;72.72;59.52;92.25;79.16;60.80;104.56;85.60;62.05
158;ARAÇUAÍ;211;SETE LAGOAS;130.25;128.07;123.62;155.27;146.07;130.19;182.27;163.83;136.75;211.24;181.31;143.00;242.43;198.51;149.00
158;ARAÇUAÍ;212;TEÓFILO OTONI;73.78;72.60;70.21;87.72;82.71;74.10;102.71;92.66;77.96;118.76;102.40;81.61;135.98;111.95;85.00
158;ARAÇUAÍ;213;TRÊS MARIAS;22.26;21.91;21.18;26.15;24.71;21.99;30.32;27.41;22.91;34.80;30.11;23.72;39.66;32.77;24.50
158;ARAÇUAÍ;214;UBÁ;111.58;109.52;105.37;133.40;124.79;110.10;156.77;139.82;114.94;181.75;154.44;119.64;208.48;168.73;124.14
158;ARAÇUAÍ;215;UBERABA;149.52;146.86;141.42;175.83;164.95;145.39;204.22;182.87;149.66;234.93;200.42;153.94;268.12;217.95;158.14
158;ARAÇUAÍ;216;UBERLÂNDIA;398.99;394.09;382.48;454.25;433.69;391.97;513.29;472.50;402.02;576.65;510.36;411.95;644.87;547.76;421.56
158;ARAÇUAÍ;217;UNAÍ;59.81;58.79;56.94;67.76;63.63;57.19;76.32;68.43;57.67;85.62;73.02;58.25;95.61;77.63;58.85
